Device_name;Interface_name;Interface_Descr;BandWidth;Remote_Device;ORD__Customer_code;ORD__Customer_name
"PCGP079";"gigabitethernet0/1";"-";"1000000";"-";"53849";"airporthub"
"PCHC112";"gigabitethernet0/1";"-";"10240";"-";"53849";"airporthub"
"PCHC113";"gigabitethernet0/3";"-";"10240";"-";"53849";"airporthub"
"PCHC160";"gigabitethernet3";"WAN1 ORCH=RESEAU";"1000000";"WAN1";"53849";"airporthub"
"PCHI1387";"gigabitethernet0";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PCHI1387";"gigabitethernet0/0/3";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PCKY131";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY131";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY131";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY131";"gigabitethernet6";"--- connection to Aircom iRGS";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY131";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY132";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY132";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY132";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY132";"gigabitethernet6";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY132";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCKY132";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PCMB299";"serial0/0/0:0";"--- XNR=1316142H DNA=4941180 MTN Port";"2048";"-";"53849";"airporthub"
"PCMB299";"serial0/0/1:0";"--- XNR=1316143F DNA=11164941181 MTN Port=CCMB4 FrUni/99110900";"1984";"-";"53849";"airporthub"
"PCMN046";"gigabitethernet0/2";"---";"1000000";"-";"53849";"airporthub"
"PCMN048";"gigabitethernet0/2";"---";"1000000";"-";"53849";"airporthub"
"PCNS050";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PCNS051";"serial0/0/0";"--- XNR= DNA=4612511 MTN Port";"2048";"-";"53849";"airporthub"
"PCNS051";"serial0/0/1";"-";"2048";"-";"53849";"airporthub"
"PCNS051";"serial0/0/2";"-";"2048";"-";"53849";"airporthub"
"PCNS051";"serial0/0/3";"-";"2048";"-";"53849";"airporthub"
"PCNS090";"gigabitethernet3";"WAN1 ORCH=RESEAU";"1000000";"WAN1";"53849";"airporthub"
"PCNX051";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PCOK074";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PCOK074";"gigabitethernet0/0/1";"--- To ITM COK1-2960-1";"100000";"COK1";"53849";"airporthub"
"PCOK075";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PCPH745";"atm2/0";"--- XNR=1146373E DNA=00000001502F MTN Port=";"33920";"-";"53849";"airporthub"
"PCPH745";"gigabitethernet0/3";"-";"1000000";"-";"53849";"airporthub"
"PCPH745";"serial1/0";"--- XNR=893932E DNA=4451628 MTN Port=";"2048";"-";"53849";"airporthub"
"PCPH745";"serial1/1";"--- XNR=1049138J DNA=4451710 MTN Port=";"2048";"-";"53849";"airporthub"
"PCPH745";"serial1/2";"--- XNR=1105976D DNA=4451731 MTN Port=";"2048";"-";"53849";"airporthub"
"PCPH745";"serial1/3";"-";"1544";"-";"53849";"airporthub"
"PCPT281";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PCPT281";"gigabitethernet0/0/2";"-";"1000000";"-";"53849";"airporthub"
"PCPT623";"gigabitethernet0/2/0";"-";"1000000";"-";"53849";"airporthub"
"PCPT623";"gigabitethernet0/2/1";"-";"1000000";"-";"53849";"airporthub"
"PCPT623";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PCRK019";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PCRK020";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PCRK043";"gigabitethernet3";"WAN1 ORCH=RESEAU";"1000000";"WAN1";"53849";"airporthub"
"PCTS026";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PCTS027";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PCWB261";"gigabitethernet0/0/0";"-";"1000000";"-";"53849";"airporthub"
"PCWB261";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PCXR001";"gigabitethernet0/1";"-";"1000000";"-";"53849";"airporthub"
"PCXR001";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PCXR002";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PDAC406";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDAC407";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDAC672";"gigabitethernet3";"WAN1 ORCH=RESEAU";"1000000";"WAN1";"53849";"airporthub"
"PDAL739";"gigabitethernet0";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PDAL739";"gigabitethernet0/0/3";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PDAR246";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDAR248";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDEB059";"gigabitethernet9";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDEB060";"gigabitethernet9";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDEL1033";"atm1/0";"--- XNR=1197646B DNA=0000000155AA MTN Port=";"33920";"-";"53849";"airporthub"
"PDEL1033";"fastethernet3/0";"-";"100000";"-";"53849";"airporthub"
"PDEL1033";"fastethernet3/1";"-";"100000";"-";"53849";"airporthub"
"PDEL1085";"atm1/0";"--- XNR=1215352E DNA=00000001581E MTN Port=";"44209";"-";"53849";"airporthub"
"PDEL2298";"gigabitethernet0";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PDEL2298";"gigabitethernet0/0/2";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PDEL2298";"gigabitethernet0/0/3";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PDEL2299";"gigabitethernet0";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PDEL2299";"gigabitethernet0/0/2";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PDEL2299";"gigabitethernet0/0/3";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PDEL2970";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PDEL2971";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PDLM013";"gigabitethernet0/0/1";"-";"1000000";"-";"53849";"airporthub"
"PDME052";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDME052";"gigabitethernet0/0/0";"-";"1000000";"-";"53849";"airporthub"
"PDME052";"gigabitethernet0/0/2";"-";"1000000";"-";"53849";"airporthub"
"PDME054";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDME054";"gigabitethernet0/0/0";"-";"1000000";"-";"53849";"airporthub"
"PDME054";"gigabitethernet0/0/2";"-";"1000000";"-";"53849";"airporthub"
"PDMK001";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDMK002";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDOH210";"gigabitethernet0/0/0";"--- LAN";"1000000";"-";"53849";"airporthub"
"PDOH211";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDOH211";"gigabitethernet0/0/2";"-";"1000000";"-";"53849";"airporthub"
"PDOH211";"gigabitethernet0/0/3";"-";"1000000";"-";"53849";"airporthub"
"PDPS093";"gigabitethernet0/3";"-";"1000000";"-";"53849";"airporthub"
"PDPS095";"serial0/0/0";"--- XNR=1321790G DNA=11164621868 MTN Port= CDPS2 FrUni/30";"1544";"-";"53849";"airporthub"
"PDPS095";"serial0/0/1";"--- XNR=1321790G DNA=11164621868 MTN Port=CDPS2 FrUni/31";"1544";"-";"53849";"airporthub"
"PDRS292";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDRS292";"gigabitethernet0/1/0";"-";"100000";"-";"53849";"airporthub"
"PDRS293";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDTM247";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM247";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM247";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM247";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM247";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM247";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM248";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM248";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM248";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM248";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM248";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDTM248";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PDUB1798";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PDUB1799";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PDUB627";"serial1/0";"--";"6144";"-";"53849";"airporthub"
"PDUB627";"serial1/1";"---";"2048";"-";"53849";"airporthub"
"PDUB627";"serial1/2";"-";"1544";"-";"53849";"airporthub"
"PDUB627";"serial1/3";"-";"1544";"-";"53849";"airporthub"
"PDUB628";"serial1/0";"--- XNR=746591H DNA=4011094 MTN Port=";"2048";"-";"53849";"airporthub"
"PDUB628";"serial1/1";"--- XNR=988026B DNA=4011216 MTN Port=";"2048";"-";"53849";"airporthub"
"PDUB628";"serial1/2";"-";"1544";"-";"53849";"airporthub"
"PDUB628";"serial1/3";"-";"1544";"-";"53849";"airporthub"
"PDUS1180";"gigabitethernet3";"-";"1000000";"-";"53849";"airporthub"
"PDUS312";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDUS312";"gigabitethernet0/2/1";"-";"1000000";"-";"53849";"airporthub"
"PDUS313";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDUS313";"gigabitethernet0/2/1";"-";"1000000";"-";"53849";"airporthub"
"PDVO046";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDVO047";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PDXB1641";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PDXB1641";"gigabitethernet0/3";"-";"1000000";"-";"53849";"airporthub"
"PDXB1642";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PDXB1642";"gigabitethernet0/3";"-";"1000000";"-";"53849";"airporthub"
"PEBB052";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PEBB052";"gigabitethernet0/0/2";"-";"1000000";"-";"53849";"airporthub"
"PEDI226";"fastethernet2/1";"-";"100000";"-";"53849";"airporthub"
"PEDI226";"serial1/1";"-";"1544";"-";"53849";"airporthub"
"PEDI226";"serial1/2";"-";"1544";"-";"53849";"airporthub"
"PEDI226";"serial1/3";"-";"1544";"-";"53849";"airporthub"
"PEDI227";"fastethernet2/1";"-";"100000";"-";"53849";"airporthub"
"PEDI227";"serial1/0";"--- XNR=912044F DNA=4447583 MTN Port= OB=CLOSED";"2048";"-";"53849";"airporthub"
"PEDI227";"serial1/1";"-";"1544";"-";"53849";"airporthub"
"PEDI227";"serial1/2";"-";"1544";"-";"53849";"airporthub"
"PEDI227";"serial1/3";"-";"1544";"-";"53849";"airporthub"
"PEWR1005";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PEWR1006";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PEWR302";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PEWR302";"gigabitethernet0/0/2";"-";"1000000";"-";"53849";"airporthub"
"PEWR303";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PEWR939";"gigabitethernet3";"WAN1 ORCH=RESEAU";"1000000";"WAN1";"53849";"airporthub"
"PFAO094";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFAO094";"gigabitethernet0/1/0";"-";"100000";"-";"53849";"airporthub"
"PFAO095";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFAO095";"gigabitethernet0/1/0";"-";"1000000";"-";"53849";"airporthub"
"PFBM058";"gigabitethernet2";"-- trunk to OCUP firewall or switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM058";"gigabitethernet3";"-- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM058";"gigabitethernet4";"-- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM058";"gigabitethernet5";"-- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM058";"gigabitethernet9";"-- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM059";"gigabitethernet2";"-- trunk to OCUP firewall or switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM059";"gigabitethernet3";"-- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM059";"gigabitethernet4";"-- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM059";"gigabitethernet5";"-- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFBM059";"gigabitethernet9";"-- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFCO258";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFCO259";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFCO413";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PFCO414";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PFDH081";"gigabitethernet9";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFDH082";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFDH082";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFDH082";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFDH082";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFDH082";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFDH082";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFDH082";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH126";"gigabitethernet1";"-- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH126";"gigabitethernet4";"-- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH126";"gigabitethernet5";"-- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH126";"gigabitethernet6";"-- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH126";"gigabitethernet7";"-- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH126";"gigabitethernet9";"-- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH127";"gigabitethernet1";"-- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH127";"gigabitethernet4";"-- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH127";"gigabitethernet5";"-- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH127";"gigabitethernet6";"-- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH127";"gigabitethernet7";"-- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFIH127";"gigabitethernet9";"-- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB184";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB184";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB184";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB184";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB184";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB184";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB186";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB186";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB186";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB186";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB186";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFKB186";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFLL181";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFLL182";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFMM007";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM007";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM007";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM007";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM007";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM007";"gigabitethernet7";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM007";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM008";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM008";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM008";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM008";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM008";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM008";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFMM008";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PFNC059";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFOR079";"serial0/0/0";"--- XNR= DNA= MTN Port= OB=OPEN3";"1024";"OPEN3";"53849";"airporthub"
"PFOR080";"gigabitethernet0/2";"-";"100000";"-";"53849";"airporthub"
"PFRA1021";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFRA1023";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFRA2699";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PFRA2699";"gigabitethernet0/3";"-";"1000000";"-";"53849";"airporthub"
"PFRA2700";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PFRA2700";"gigabitethernet0/3";"-";"1000000";"-";"53849";"airporthub"
"PFRA4050";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PFRA4051";"gigabitethernet7";"-";"1000000";"-";"53849";"airporthub"
"PFRA4097";"gigabitethernet0/0/2";"--- cxnet_amadeus_host to cascaded PMUC2342";"1000000";"PMUC2342";"53849";"airporthub"
"PFRA4097";"gigabitethernet0/1/0";"-";"100000";"-";"53849";"airporthub"
"PFRA4337";"gigabitethernet0";"-";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PFRA4337";"gigabitethernet0/0/0";"-- UNUSED --";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PFRA4337";"gigabitethernet0/1/0";"-- UNUSED --";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PFRA4338";"gigabitethernet0/0/0";"-- UNUSED --";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PFRA4338";"gigabitethernet0/1/0";"-- UNUSED --";"1000000";"-";"56066";"sita customer datacenter hub infra"
"PFRU074";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFRU075";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFUK071";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFUK072";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PFUK237";"gigabitethernet3";"WAN1 ORCH=RESEAU";"1000000";"WAN1";"53849";"airporthub"
"PGDL160";"serial0/0/0";"---";"2048";"-";"53849";"airporthub"
"PGEO062";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PGEO062";"gigabitethernet0/1/0";"-";"100000";"-";"53849";"airporthub"
"PGEO063";"gigabitethernet0/1/0";"-";"100000";"-";"53849";"airporthub"
"PGIG075";"serial0/0/0";"--- XNR=729664D DNA=4551664 MTN Port= #15671384-1#";"2048";"-";"53849";"airporthub"
"PGIG075";"serial0/0/1";"--- XNR = 801018D DNA = 4551857 MTN Port";"2048";"-";"53849";"airporthub"
"PGIG075";"serial0/1/0";"--- XNR = 801019B DNA = 4551858 MTN Port";"6144";"-";"53849";"airporthub"
"PGIG075";"serial0/1/1";"---";"6144";"-";"53849";"airporthub"
"PGIG076";"serial0/0/0";"--- DIRECT ACCESS To brio915 S1/2/0:3 /// shutting down -refer case id : 1706A97013";"512";"BRIO915";"53849";"airporthub"
"PGIG076";"serial0/0/1";"---";"2048";"-";"53849";"airporthub"
"PGIG076";"serial0/1/0";"--- DIRECT ACCESS To brio915 S1/3/3:1";"2048";"BRIO915";"53849";"airporthub"
"PGIG076";"serial0/1/1";"--- DIRECT ACCESS To brio915 S1/3/4:1";"6144";"BRIO915";"53849";"airporthub"
"PGLA289";"atm3/0";"--- XNR=1299047J DNA=000000016021 MTN Port=";"33920";"-";"53849";"airporthub"
"PGLA289";"fastethernet2/1";"-";"100000";"-";"53849";"airporthub"
"PGLA290";"fastethernet3/1";"-";"100000";"-";"53849";"airporthub"
"PGLA290";"serial1/0";"--- XNR = 933759D DNA = 4443061 MTN Port =";"2048";"-";"53849";"airporthub"
"PGLA290";"serial1/1";"-";"1544";"-";"53849";"airporthub"
"PGLA290";"serial1/2";"--- XNR=1105975F DNA=4445565 MTN Port=";"2048";"-";"53849";"airporthub"
"PGLA290";"serial1/3";"-";"1544";"-";"53849";"airporthub"
"PGMP028";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PGMP029";"gigabitethernet0/2";"-";"1000000";"-";"53849";"airporthub"
"PGNB622";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB622";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB622";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB622";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB622";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB623";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB623";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB623";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB623";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGNB623";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGOA307";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PGRZ286";"gigabitethernet9";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGRZ287";"gigabitethernet2";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGRZ287";"gigabitethernet3";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGRZ287";"gigabitethernet4";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGRZ287";"gigabitethernet5";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGRZ287";"gigabitethernet6";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGRZ287";"gigabitethernet7";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGRZ287";"gigabitethernet8";"-";"1000000";"-";"57617";"aph type 2 infrastructure"
"PGUM096";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PGUM097";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PGVA610";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PGVA610";"gigabitethernet0/0/2";"-";"1000000";"-";"53849";"airporthub"
"PGVA611";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PGVA611";"gigabitethernet0/0/2";"-";"1000000";"-";"53849";"airporthub"
"PGYE102";"fastethernet2/1";"-";"100000";"-";"53849";"airporthub"
"PGYE102";"serial1/2";"-";"1544";"-";"53849";"airporthub"
"PGYE102";"serial1/3";"-";"1544";"-";"53849";"airporthub"
"PGYE103";"gigabitethernet0";"-";"1000000";"-";"53849";"airporthub"
"PGYE103";"gigabitethernet0/0/2";"Link to ITM switch GYE1-2960-2 port F0/1";"1000000";"GYE1";"53849";"airporthub"
"PHAH009";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
"PHAH009";"gigabitethernet3";"--- trunk to EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PHAH009";"gigabitethernet4";"--- trunk to other EFM switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PHAH009";"gigabitethernet5";"--- trunk to distribution external switch";"1000000";"-";"57617";"aph type 2 infrastructure"
"PHAH009";"gigabitethernet6";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PHAH009";"gigabitethernet7";"--- Any other use";"1000000";"-";"57617";"aph type 2 infrastructure"
"PHAH009";"gigabitethernet9";"--- For APH shared internet";"1000000";"-";"57617";"aph type 2 infrastructure"
"PHAH010";"gigabitethernet1";"--- trunk to campus switches";"1000000";"-";"57617";"aph type 2 infrastructure"
